ID,ObsType,ObsID,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
92439,GAN,13750,50.5763,22.0654,162.14,2012-04-16,21:00,2012-04-16,19:00,-9999,,,"over 1/2 of sky","Leo","","W odlegoci 50 m jest jedna lampa uliczna, ale zasonita wzgldem mnie.","Poland"
92440,GAN,13751,50.5763,22.0654,162.14,2012-04-17,21:00,2012-04-17,19:00,-9999,,,"over 1/2 of sky","Leo","","W odlegoci 50 m jest jedna lampa uliczna, ale zasonita wzgldem mnie.","Poland"
92441,GAN,13752,50.5763,22.0654,162.14,2012-04-18,21:00,2012-04-18,19:00,-9999,,,"over 1/2 of sky","Leo","","W odlegoci 50 m jest jedna lampa uliczna, ale zasonita wzgldem mnie.","Poland"
92442,GAN,13753,50.5763,22.0654,162.14,2012-04-19,21:00,2012-04-19,19:00,4,,,"clear","Leo","","W odlegoci 50 m jest jedna lampa uliczna, ale zasonita wzgldem mnie.","Poland"
92443,GAN,13754,50.5763,22.0654,162.14,2012-04-20,21:00,2012-04-20,19:00,4,,,"clear","Leo","","W odlegoci 50 m jest jedna lampa uliczna, ale zasonita wzgldem mnie.","Poland"
92444,GAN,13756,51.6944,16.4276,104.67,2012-04-20,21:00,2012-04-20,19:00,2,,,"1/4 of sky","Leo","","streetlights - 100m (Gimnazjum nr 2 Gra)","Poland"
92445,GAN,13757,51.6729,16.5273,88.45,2012-04-20,22:30,2012-04-20,20:30,2,,,"1/4 of sky","Leo","","streetlight - 15m","Poland"
92446,GAN,13758,51.6925,16.5786,87.1,2012-04-20,23:00,2012-04-20,21:00,6,,,"clear","Leo","","","Poland"
92447,GAN,13759,51.6061,16.6987,134.03,2012-04-20,21:40,2012-04-20,19:40,3,,,"1/4 of sky","Leo","","streetlights","Poland"
92448,GAN,13760,40.8578,-74.5789,277.37,2012-04-20,23:00,2012-04-21,03:00,3,,,"1/2 of sky","Leo","partial light pollution stars visible some clouds","suburban","United States - New Jersey"
92449,GAN,13761,33.1407,-97.041,174.19,2012-04-20,22:00,2012-04-21,03:00,1,,,"1/4 of sky","Leo","the sky was lightly cloudy, was unable to make out the constellation LEO","suburban, light clouds in the sky, 1 street light across the street and 2 houses over, a few porchlights on","United States - Texas"
92450,GAN,13762,33.1595,-97.056,176.19,2012-04-20,20:00,2012-04-21,01:00,2,,,"clear","Leo","clear,a little light","porchlight, trees, houses","United States - Texas"
92451,GAN,13763,1.30242,103.778,20.39,2012-04-13,20:10,2012-04-13,12:10,-9999,,,"1/4 of sky","Leo","","Urban. Lots of buildings and light pollution in the location, which are fairly unavoidable in Singapore. However, I was away from any direct street lights.","Singapore"
92452,GAN,13764,38.3337,-122.688,36.91,2012-04-20,21:30,2012-04-21,04:30,2,,,"clear","Leo","Clear sky, bright stars and no clouds.","suburban living environment with several streetlights. Most were out by this time because people were sleeping.","United States - California"
92453,GAN,13765,40.6693,-3.76537,888.58,2012-04-11,21:05,2012-04-11,19:05,2,,,"1/2 of sky","Leo","","","Spain"
92454,GAN,13766,40.6693,-3.76537,888.58,2012-04-12,20:06,2012-04-12,18:06,-9999,,,"over 1/2 of sky","Leo","","","Spain"
92455,GAN,13767,40.6693,-3.76537,888.58,2012-04-13,20:35,2012-04-13,18:35,1,,,"over 1/2 of sky","Leo","","","Spain"
92456,GAN,13768,40.6693,-3.76537,888.58,2012-04-14,21:16,2012-04-14,19:16,-9999,,,"over 1/2 of sky","Leo","Rain","","Spain"
92457,GAN,13769,40.6693,-3.76537,888.58,2012-04-15,21:04,2012-04-15,19:04,1,,,"1/4 of sky","Leo","","","Spain"
92458,GAN,13770,40.6693,-3.76537,888.58,2012-04-16,20:00,2012-04-16,18:00,3,,,"clear","Leo","","","Spain"
92459,GAN,13771,40.6693,-3.76537,888.58,2012-04-17,21:30,2012-04-17,19:30,-9999,,,"1/2 of sky","Leo","","","Spain"
92460,GAN,13772,40.6693,-3.76537,888.58,2012-04-18,23:44,2012-04-18,21:44,1,,,"1/2 of sky","Leo","","","Spain"
92461,GAN,13773,40.6693,-3.76537,888.58,2012-04-19,21:35,2012-04-19,19:35,1,,,"1/4 of sky","Leo","","","Spain"
92462,GAN,13774,40.6693,-3.76537,888.58,2012-04-20,21:45,2012-04-20,19:45,2,,,"clear","Leo","","","Spain"
92485,GAN,13799,41.0977,-74.3823,281.24,2012-04-20,19:50,2012-04-20,23:50,2,,,"1/4 of sky","Leo","","Suburban, with no streetlights or porch lights on.","United States - New Jersey"
92486,GAN,13800,58.3612,26.7136,67.17,2012-04-14,21:20,2012-04-14,18:20,3,,,"1/4 of sky","Leo","Clouds on the horizon, light glow in the sky","Urban location  2 streetlightsi 50m apart, one blocked by a tree","Estonia"
92487,GAN,13801,58.3087,26.4891,73.66,2012-04-14,23:30,2012-04-14,20:30,5,,,"1/4 of sky","Leo","sky extremely dark (no glow)  clouds big , moving fast","rural location  no lights","Estonia"
92488,GAN,13802,35.4852,-97.5239,382.16,2012-04-17,21:48,2012-04-18,02:48,-9999,,,"over 1/2 of sky","Leo","","","United States - Oklahoma"
92489,GAN,13803,41.1947,-74.4938,171.91,2012-04-20,00:00,2012-04-20,04:00,2,,,"1/4 of sky","Leo","A few clouds obstructed my view.","","United States - New Jersey"
92490,GAN,13804,40.6702,-73.3753,0.16,2012-04-11,18:47,2012-04-11,22:47,2,,,"1/2 of sky","Leo","","","United States - New York"
92491,GAN,13805,41.9691,-87.6524,180.64,2012-04-20,21:17,2012-04-21,02:17,-9999,,,"over 1/2 of sky","Leo","I can't really see anything. It is very cloudy.","","United States - Illinois"
92492,GAN,13806,35.2184,-97.4562,354.02,2012-04-20,23:00,2012-04-21,04:00,5,,,"clear","Leo","no clouds","some bright street lights","United States - Oklahoma"
92493,GAN,13807,35.2184,-97.4562,354.02,2012-04-20,23:30,2012-04-21,04:30,6,,,"clear","Leo","","Lots of street lights","United States - Oklahoma"
92494,GAN,13808,35.2434,-97.4232,369.1,2012-04-20,21:00,2012-04-21,02:00,4,,,"clear","Leo","ckear sky","","United States - Oklahoma"
92495,GAN,13809,35.2434,-97.4232,369.1,2012-04-20,21:30,2012-04-21,02:30,4,,,"clear","Leo","clear sky, no clouds","","United States - Oklahoma"
92496,GAN,13810,35.2431,-97.4226,371.18,2012-04-20,22:00,2012-04-21,03:00,4,,,"clear","Leo","","","United States - Oklahoma"
92497,GAN,13811,35.2431,-97.4226,371.18,2012-04-20,22:30,2012-04-21,03:30,5,,,"clear","Leo","no clouds","","United States - Oklahoma"
92498,GAN,13812,35.2265,-97.4406,358.61,2012-04-20,23:35,2012-04-21,04:35,-9999,,,"clear","Leo","","","United States - Oklahoma"
92499,GAN,13813,35.2307,-97.4235,368.36,2012-04-14,21:00,2012-04-15,02:00,-9999,,,"1/4 of sky","Leo","","parking lot lights visible","United States - Oklahoma"
92500,GAN,13814,35.2391,-97.4077,367.24,2012-04-13,22:00,2012-04-14,03:00,1,,,"1/4 of sky","Leo","","","United States - Oklahoma"
92501,GAN,13815,35.2391,-97.4077,367.24,2012-04-12,21:30,2012-04-13,02:30,1,,,"clear","Leo","","","United States - Oklahoma"
92502,GAN,13816,35.2307,-97.4235,368.36,2012-04-13,21:00,2012-04-14,02:00,-9999,,,"1/4 of sky","Leo","","","United States - Oklahoma"
92503,GAN,13817,35.2307,-97.4235,368.36,2012-04-12,21:00,2012-04-13,02:00,-9999,,,"clear","Leo","","parking lot lights visible","United States - Oklahoma"
92504,GAN,13818,35.2307,-97.4235,368.36,2012-04-19,21:00,2012-04-20,02:00,-9999,,,"clear","Leo","","","United States - Oklahoma"
92505,GAN,13819,35.2391,-97.4077,367.24,2012-04-19,22:30,2012-04-20,03:30,1,,,"clear","Leo","","","United States - Oklahoma"
92506,GAN,13820,35.2391,-97.4077,367.24,2012-04-14,22:00,2012-04-15,03:00,1,,,"1/4 of sky","Leo","","","United States - Oklahoma"
92507,GAN,13821,35.2245,-97.4749,352.01,2012-04-20,21:10,2012-04-21,02:10,2,,,"clear","Leo","","street lights visible","United States - Oklahoma"
92508,GAN,13822,35.2768,-97.2637,336.6,2012-04-20,22:26,2012-04-21,03:26,5,,,"clear","Leo","","","United States - Oklahoma"
92509,GAN,13823,35.2038,-97.406,359.7,2012-04-20,21:15,2012-04-21,02:15,-9999,,,"1/2 of sky","Leo","very cloudy, raining","bright car dealership lights","United States - Oklahoma"
92510,GAN,13829,47.309,20.9177,86.72,2012-04-20,21:06,2012-04-20,19:06,4,,,"1/4 of sky","Leo","","","Hungary"
92511,GAN,13830,-23.6618,-70.3908,124.66,2012-04-11,23:55,2012-04-12,02:55,1,,,"1/4 of sky","Crux","sin neblina","zona urbana   postes con luces (15 aprox)  contrucciones en la proximidades","Chile"
92512,GAN,13831,-32.8867,-68.841,763.41,2012-04-20,21:07,2012-04-21,00:07,2,,,"clear","Crux","Era una noche de cielo despejado, sin nubes habia luna llena por eso aunque en la terraza no tubiera ninguna fuente de luz artificial mi sombra se proyectaba firme y clara sobre el suelo","Es la ciudad capital pleno ambiente urbano por lo que esta muy iluminado (demasiado para mi gusto) impidiendo vislumbrar la belleza del cielo nocturno en todo su esplendor estaba en 9 piso por lo que no habia objetos que me impidieran la vicion del cielo","Argentina"
92513,GAN,13835,38.2324,-122.637,3.5,2012-04-20,21:00,2012-04-21,04:00,2,,,"clear","Leo","When you were in the park and by the store you couldn't see that many lights. When you went by the walk ways with low dim lights you could see more stars","Park with big lights to light up the area. Also walking paths with low dim lights. Around the store where lights all over to light up the place.","United States - California"
92514,GAN,13836,53.3206,18.478,87.08,2012-03-12,22:11,2012-03-12,21:11,5,,,"1/4 of sky","Orion","","astrobaza unislaw","Poland"
92515,GAN,13837,53.3177,18.443,84.11,2012-03-13,22:15,2012-03-13,21:15,5,,,"1/4 of sky","Orion","","astrobaza unislaw","Poland"
92516,GAN,13838,53.3079,18.4155,86,2012-03-15,22:17,2012-03-15,21:17,5,,,"1/4 of sky","Orion","","astrobaza unislaw","Poland"
92517,GAN,13839,40.7211,-74.4115,86.71,2012-04-20,22:00,2012-04-21,02:00,2,,,"clear","Leo","Clear","Suburban, small amount of streetlights and house lights","United States - New Jersey"
92518,GAN,13841,38.2324,-122.637,3.5,2012-04-20,21:00,2012-04-21,04:00,2,,,"clear","Leo","The sky was clear","I went around the G&G shopping area, which is a suburban location.  There were several different types of streetlights in the vicinity.","United States - California"
92519,GAN,13843,52.76,18.2778,79.64,2012-04-17,21:05,2012-04-17,19:05,2,,,"1/4 of sky","Leo","","astrobaza Inowroclaw","Poland"
92520,GAN,13844,52.7433,18.2778,76,2012-04-17,21:05,2012-04-17,19:05,2,,,"1/4 of sky","Leo","","astrobaza Inowroclaw","Poland"
92521,GAN,13845,52.7931,18.2611,101.05,2012-04-18,20:15,2012-04-18,18:15,3,,,"1/2 of sky","Leo","","astrobaza Inowroclaw","Poland"
92522,GAN,13846,52.8053,18.2589,103,2012-04-19,21:02,2012-04-19,19:02,4,,,"clear","Leo","","astrobaza Inowroclaw","Poland"
92523,GAN,13847,52.8053,18.0839,76,2012-04-18,20:05,2012-04-18,18:05,4,,,"1/2 of sky","Leo","","astrobaza Inowroclaw","Poland"
92524,GAN,13848,38.3189,-122.707,49.27,2012-04-19,00:00,2012-04-19,07:00,3,,,"clear","Leo","No clouds - bright moon - bright sky glow","Country suburbs  Street light about 50 yards from observation point on other side of house.","United States - California"
92525,GAN,13849,49.0566,15.8164,444.55,2012-04-12,22:36,2012-04-12,20:36,4,,,"clear","Leo","","","Czech Republic"
92526,GAN,13852,35.1623,-85.065,214.83,2012-04-11,21:38,2012-04-12,01:38,5,,,"clear","Leo","","","United States - Tennessee"
92527,GAN,13853,35.2219,-85.0291,252.49,2012-04-20,23:06,2012-04-21,03:06,5,,,"1/4 of sky","Leo","Mostly clear.","Rural, hardly any light sources like streetlights. Some trees","United States - Tennessee"
92550,SQM,13879,32.1814,-111.086,797.05,2012-03-21,21:14,2012-03-22,04:14,6,20.06,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92551,SQM,13880,32.1883,-111.097,804.62,2012-03-21,20:00,2012-03-22,03:00,4,18.48,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92552,SQM,13881,32.1973,-111.112,807.13,2012-03-21,20:05,2012-03-22,03:05,4,18.53,4303,"clear","Orion","Data from George Hatfield","Tucson Skeet and Trap light on","United States - Arizona"
92553,SQM,13882,32.2054,-111.126,793.63,2012-03-21,20:07,2012-03-22,03:07,6,20.32,4303,"clear","Orion","Data from George Hatfield","Tucson Skeet and Trap light on","United States - Arizona"
92554,SQM,13883,32.2216,-111.132,818.6,2012-03-21,20:10,2012-03-22,03:10,6,20.67,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92555,SQM,13884,32.231,-111.145,828.81,2012-03-21,20:12,2012-03-22,03:12,6,20.8,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92556,SQM,13885,32.2409,-111.159,864.73,2012-03-21,20:15,2012-03-22,03:15,6,20.63,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92557,SQM,13886,32.2472,-111.175,856.27,2012-03-21,20:20,2012-03-22,03:20,6,20.69,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92558,SQM,13887,32.2515,-111.193,788.34,2012-03-21,20:23,2012-03-22,03:23,6,20.77,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92559,SQM,13888,32.2601,-111.208,744.58,2012-03-21,20:25,2012-03-22,03:25,6,20.83,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92560,SQM,13889,32.2712,-111.218,723.73,2012-03-21,20:30,2012-03-22,03:30,6,20.91,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92561,SQM,13890,32.1162,-111.217,746.84,2012-03-21,20:45,2012-03-22,03:45,6,20.95,4303,"clear","Orion","Data from George Hatfield","Light traffic","United States - Arizona"
92562,SQM,13891,32.1238,-111.199,742.92,2012-03-21,20:49,2012-03-22,03:49,6,20.99,4303,"clear","Orion","Data from George Hatfield","Light traffic","United States - Arizona"
92563,SQM,13892,32.1305,-111.182,739.38,2012-03-21,20:52,2012-03-22,03:52,6,20.99,4303,"clear","Orion","Data from George Hatfield","Light traffic","United States - Arizona"
92564,SQM,13893,32.1367,-111.163,739.23,2012-03-21,20:55,2012-03-22,03:55,6,20.94,4303,"clear","Orion","Data from George Hatfield","Light traffic","United States - Arizona"
92565,SQM,13894,32.1426,-111.144,740.58,2012-03-21,20:58,2012-03-22,03:58,6,20.73,4303,"clear","Orion","Data from George Hatfield","Light traffic","United States - Arizona"
92566,SQM,13895,32.1498,-111.127,744.64,2012-03-21,21:00,2012-03-22,04:00,6,20.65,4303,"clear","Orion","Data from George Hatfield","Light traffic","United States - Arizona"
92567,SQM,13896,32.1568,-111.11,757.16,2012-03-21,21:03,2012-03-22,04:03,6,20.73,4303,"clear","Orion","Data from George Hatfield","Light traffic","United States - Arizona"
92568,SQM,13897,32.1711,-111.072,787.15,2012-03-21,21:06,2012-03-22,04:06,5,19.77,4303,"clear","Orion","Data from George Hatfield","Busy intersection","United States - Arizona"
92569,SQM,13898,32.1666,-111.089,775.43,2012-03-21,21:10,2012-03-22,04:10,6,20.48,4303,"clear","Orion","Data from George Hatfield","backtracked to pick this one up","United States - Arizona"
92570,SQM,13899,32.1808,-111.085,796.46,2012-04-17,22:05,2012-04-18,05:05,5,19.94,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92571,SQM,13900,32.1884,-111.097,804.81,2012-04-17,20:58,2012-04-18,03:58,6,20.01,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92572,SQM,13901,32.1973,-111.112,807.13,2012-04-17,21:00,2012-04-18,04:00,6,20.16,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92573,SQM,13902,32.2061,-111.126,794.35,2012-04-17,21:03,2012-04-18,04:03,6,20.3,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92574,SQM,13903,32.2219,-111.132,819,2012-04-17,21:07,2012-04-18,04:07,6,20.45,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92575,SQM,13904,32.2309,-111.145,828.36,2012-04-17,21:10,2012-04-18,04:10,6,20.52,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92576,SQM,13905,32.2406,-111.158,862.05,2012-04-17,21:13,2012-04-18,04:13,6,20.63,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92577,SQM,13906,32.2472,-111.175,856.27,2012-04-17,21:16,2012-04-18,04:16,6,20.79,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92578,SQM,13907,32.2517,-111.192,794.52,2012-04-17,21:21,2012-04-18,04:21,6,20.74,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92579,SQM,13908,32.2591,-111.207,748.92,2012-04-17,21:23,2012-04-18,04:23,6,20.83,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92580,SQM,13909,32.2711,-111.217,726.5,2012-04-17,21:26,2012-04-18,04:26,6,20.82,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92581,SQM,13910,32.1167,-111.217,746.19,2012-04-17,21:39,2012-04-18,04:39,6,21.01,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92582,SQM,13911,32.1228,-111.201,743.83,2012-04-17,21:43,2012-04-18,04:43,6,20.91,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92583,SQM,13912,32.1303,-111.183,739.3,2012-04-17,21:46,2012-04-18,04:46,6,20.75,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92584,SQM,13913,32.1367,-111.163,739.23,2012-04-17,21:48,2012-04-18,04:48,6,20.7,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92585,SQM,13914,32.1423,-111.145,740.36,2012-04-17,21:51,2012-04-18,04:51,6,20.58,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92586,SQM,13915,32.149,-111.128,744.08,2012-04-17,21:53,2012-04-18,04:53,6,20.49,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92587,SQM,13916,32.1562,-111.112,758.1,2012-04-17,21:55,2012-04-18,04:55,6,20.36,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92588,SQM,13917,32.1652,-111.093,772.97,2012-04-17,21:58,2012-04-18,04:58,6,20.17,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92589,SQM,13918,32.1707,-111.072,786.71,2012-04-17,22:01,2012-04-18,05:01,5,19.96,4303,"clear","Orion","Data from George Hatfield","","United States - Arizona"
92590,SQM,13919,52.5258,13.3377,38.81,2012-04-22,00:48,2012-04-21,22:48,2,15.61,3206,"over 1/2 of sky","Leo","7 oktas of cloud","playground","Germany"
92591,SQM,13920,52.5385,13.3253,33.57,2012-04-21,22:40,2012-04-21,20:40,4,18.21,3206,"clear","Leo","","","Germany"
92592,SQM,13921,52.5128,13.3218,39.81,2012-04-22,00:30,2012-04-21,22:30,4,17.89,3206,"clear","Leo","","","Germany"
92593,SQM,13922,52.5403,13.3163,30.27,2012-04-21,22:44,2012-04-21,20:44,4,18.44,3206,"clear","Leo","","","Germany"
92594,SQM,13923,52.5391,13.311,30.39,2012-04-21,22:48,2012-04-21,20:48,4,18.49,3206,"clear","Leo","","","Germany"
92595,SQM,13924,52.5389,13.3072,30.01,2012-04-21,22:51,2012-04-21,20:51,4,18.54,3206,"clear","Leo","","","Germany"
92596,SQM,13925,52.5224,13.2985,34.92,2012-04-21,23:51,2012-04-21,21:51,4,18.45,3206,"clear","Leo","","","Germany"
92597,SQM,13926,52.5237,13.2974,35.04,2012-04-21,23:49,2012-04-21,21:49,4,18.64,3206,"clear","Leo","","","Germany"
92598,SQM,13927,52.526,13.297,35.77,2012-04-21,23:47,2012-04-21,21:47,4,18.54,3206,"clear","Leo","","","Germany"
92599,SQM,13928,52.5283,13.2971,37.04,2012-04-21,23:44,2012-04-21,21:44,4,18.16,3206,"clear","Leo","","","Germany"
92600,SQM,13929,52.5315,13.2948,31.02,2012-04-21,23:41,2012-04-21,21:41,4,18.6,3206,"clear","Leo","","","Germany"
92601,SQM,13930,52.5397,13.298,33.52,2012-04-21,22:55,2012-04-21,20:55,4,18.55,3206,"clear","Leo","","","Germany"
92602,SQM,13931,52.5328,13.2929,31.99,2012-04-21,23:38,2012-04-21,21:38,4,18.59,3206,"clear","Leo","","","Germany"
92603,SQM,13932,52.5409,13.2947,37.65,2012-04-21,23:31,2012-04-21,21:31,4,18.65,3206,"clear","Leo","","","Germany"
92604,SQM,13933,52.541,13.2945,38.24,2012-04-21,22:58,2012-04-21,20:58,5,18.66,3206,"clear","Leo","","","Germany"
92605,SQM,13934,52.5415,13.294,39.89,2012-04-21,23:29,2012-04-21,21:29,5,18.71,3206,"clear","Leo","","Possible screening of sky by tree branches","Germany"
92606,SQM,13935,52.5439,13.2953,37.53,2012-04-21,23:27,2012-04-21,21:27,4,18.61,3206,"clear","Leo","","","Germany"
92607,SQM,13936,52.5454,13.2953,36.79,2012-04-21,23:25,2012-04-21,21:25,4,18.56,3206,"clear","Leo","","","Germany"
92608,SQM,13937,52.5435,13.2914,40.96,2012-04-21,23:01,2012-04-21,21:01,5,18.72,3206,"clear","Leo","","","Germany"
92609,SQM,13938,52.5463,13.2944,38.06,2012-04-21,23:22,2012-04-21,21:22,4,18.54,3206,"clear","Leo","","","Germany"
92610,SQM,13939,52.544,13.2874,38.22,2012-04-21,23:04,2012-04-21,21:04,4,18.59,3206,"clear","Leo","","","Germany"
92611,SQM,13940,52.5476,13.2913,39,2012-04-21,23:20,2012-04-21,21:20,4,18.41,3206,"clear","Leo","","","Germany"
92612,SQM,13941,52.5442,13.2858,38,2012-04-21,23:06,2012-04-21,21:06,5,18.71,3206,"clear","Leo","","","Germany"
92613,SQM,13942,52.548,13.2886,37.28,2012-04-21,23:18,2012-04-21,21:18,4,18.49,3206,"clear","Leo","","part of sky possibly obscured by tree branches","Germany"
92614,SQM,13943,52.5448,13.2821,40.92,2012-04-21,23:08,2012-04-21,21:08,5,18.69,3206,"clear","Leo","","","Germany"
92615,SQM,13944,52.5479,13.2806,35.87,2012-04-21,23:12,2012-04-21,21:12,5,18.74,3206,"clear","Leo","","","Germany"
92616,SQM,13945,52.5286,13.3441,38.16,2012-04-22,22:18,2012-04-22,20:18,4,18.2,6386,"clear","Leo","","","Germany"
92617,SQM,13946,52.5255,13.3466,35.2,2012-04-23,01:25,2012-04-22,23:25,4,18.36,6386,"clear","Leo","","","Germany"
92618,SQM,13947,52.5188,13.348,38.46,2012-04-23,01:20,2012-04-22,23:20,4,18.53,6386,"clear","Leo","","","Germany"
92619,SQM,13948,52.5356,13.3582,40.02,2012-04-22,22:24,2012-04-22,20:24,4,18.11,6386,"clear","Leo","","","Germany"
92620,SQM,13949,52.5186,13.3544,32.51,2012-04-23,01:15,2012-04-22,23:15,4,18.51,6386,"clear","Leo","","","Germany"
92621,SQM,13950,52.537,13.3602,31.55,2012-04-22,22:27,2012-04-22,20:27,4,17.99,6386,"clear","Leo","","","Germany"
92622,SQM,13951,52.5168,13.355,33.6,2012-04-23,01:13,2012-04-22,23:13,4,18.38,6386,"clear","Leo","","","Germany"
92623,SQM,13952,52.5154,13.352,36.33,2012-04-23,01:08,2012-04-22,23:08,4,18.2,6386,"clear","Leo","","Nearby lights; SQM value not perfectly stable","Germany"
92624,SQM,13953,52.516,13.3548,36.03,2012-04-23,01:11,2012-04-22,23:11,4,18.52,6386,"clear","Leo","","","Germany"
92625,SQM,13954,52.5155,13.3534,37,2012-04-23,01:10,2012-04-22,23:10,4,18.55,6386,"clear","Leo","","","Germany"
92626,SQM,13955,52.515,13.3526,35.6,2012-04-23,01:06,2012-04-22,23:06,4,18.46,6386,"clear","Leo","","","Germany"
92627,SQM,13956,52.5137,13.3536,35.14,2012-04-23,01:03,2012-04-22,23:03,4,18.42,6386,"clear","Leo","","","Germany"
92628,SQM,13957,52.5133,13.3545,36.02,2012-04-23,01:02,2012-04-22,23:02,4,18.5,6386,"clear","Leo","","","Germany"
92629,SQM,13958,52.513,13.3568,35.65,2012-04-23,00:59,2012-04-22,22:59,4,18.43,6386,"clear","Leo","","","Germany"
92630,SQM,13959,52.5287,13.3727,36.8,2012-04-23,00:24,2012-04-22,22:24,4,17.95,6386,"clear","Leo","","Lit blue facade of nearby building clearly causing increased local skyglow although the facade itself is not visible","Germany"
92631,SQM,13960,52.523,13.3707,27.84,2012-04-23,00:29,2012-04-22,22:29,4,18.15,6386,"clear","Leo","","","Germany"
92632,SQM,13961,52.5222,13.3708,28.37,2012-04-23,00:30,2012-04-22,22:30,4,18.22,6386,"clear","Leo","","","Germany"
92633,SQM,13962,52.5202,13.3709,35.22,2012-04-23,00:31,2012-04-22,22:31,4,18.14,6386,"clear","Leo","","","Germany"
92634,SQM,13963,52.541,13.3694,40.35,2012-04-22,22:30,2012-04-22,20:30,4,18.17,6386,"clear","Leo","","","Germany"
92635,SQM,13964,52.5127,13.3604,37.02,2012-04-23,00:56,2012-04-22,22:56,4,18.42,6386,"clear","Leo","","","Germany"
92636,SQM,13965,52.5187,13.3704,33.95,2012-04-23,00:33,2012-04-22,22:33,4,18.12,6386,"clear","Leo","","","Germany"
92637,SQM,13966,52.5173,13.3702,34.2,2012-04-23,00:34,2012-04-22,22:34,4,18.19,6386,"clear","Leo","","","Germany"
92638,SQM,13967,52.5292,13.3768,36.57,2012-04-23,00:20,2012-04-22,22:20,4,18.35,6386,"clear","Leo","","","Germany"
92639,SQM,13968,52.512,13.363,36.86,2012-04-23,00:54,2012-04-22,22:54,4,18.38,6386,"clear","Leo","","","Germany"
92640,SQM,13969,52.5149,13.3693,35.55,2012-04-23,00:36,2012-04-22,22:36,4,18.2,6386,"clear","Leo","","","Germany"
92641,SQM,13970,52.5438,13.3706,40.05,2012-04-22,22:33,2012-04-22,20:33,4,18.57,6386,"clear","Leo","","","Germany"
92642,SQM,13971,52.5146,13.3702,34.93,2012-04-23,00:38,2012-04-22,22:38,4,18.15,6386,"clear","Leo","","","Germany"
92643,SQM,13972,52.5115,13.3657,36,2012-04-23,00:52,2012-04-22,22:52,4,18.35,6386,"clear","Leo","","","Germany"
92644,SQM,13973,52.5134,13.3703,35.64,2012-04-23,00:39,2012-04-22,22:39,4,18.03,6386,"clear","Leo","","","Germany"
92645,SQM,13974,52.5117,13.3677,36.42,2012-04-23,00:50,2012-04-22,22:50,4,18.26,6386,"clear","Leo","","","Germany"
92646,SQM,13975,52.5467,13.372,40.74,2012-04-22,22:35,2012-04-22,20:35,4,18.41,6386,"clear","Leo","","","Germany"
92647,SQM,13976,52.5117,13.3706,36.17,2012-04-23,00:42,2012-04-22,22:42,4,18.02,6386,"clear","Leo","","","Germany"
92648,SQM,13977,52.5122,13.3743,34.19,2012-04-23,00:46,2012-04-22,22:46,4,18.05,6386,"clear","Leo","","","Germany"
92649,SQM,13978,52.511,13.3732,35.84,2012-04-23,00:44,2012-04-22,22:44,4,17.58,6386,"clear","Leo","","","Germany"
92650,SQM,13979,52.5488,13.3765,39.7,2012-04-22,22:38,2012-04-22,20:38,4,18.61,6386,"clear","Leo","","","Germany"
92651,SQM,13980,52.5333,13.3883,36.63,2012-04-23,00:08,2012-04-22,22:08,4,18.49,6386,"clear","Leo","","","Germany"
92652,SQM,13981,52.5356,13.3912,38.68,2012-04-23,00:05,2012-04-22,22:05,4,18.51,6386,"clear","Leo","","","Germany"
92653,SQM,13982,52.5367,13.3929,45.07,2012-04-23,00:04,2012-04-22,22:04,4,18.63,6386,"clear","Leo","","","Germany"
